,latitude,longitude,latspeed,longspeed
138,10.7742497,106.6600917,0.9216121067016353,-0.2710464907786841
139,10.7742208,106.6600428,-0.9493550540155024,-0.6920802446577036
140,10.7741828,106.6599876,-1.128381918534747,-0.5025558097643904
141,10.7741351,106.6599393,1.1998882398973747,-0.2892505282770976
142,10.7740899,106.6598919,0.33477429996037233,-1.1480682437647267
143,10.7740584,106.659924,0.8070328437092845,0.6310038668030324
144,10.7740047,106.6599485,0.4395363699866892,0.9558312919796937
145,10.7739421,106.659929,-0.34682847964909613,1.221858750300376
146,10.7738911,106.659882,-0.9462628374594864,-0.816829251737161
147,10.7738481,106.6598314,-0.11576222848952937,1.2585077422308617
148,10.7738126,106.6597836,-0.2923879970465113,-1.2307385317214221
149,10.7737687,106.6597429,0.14012545935963186,-1.1753642471985197
150,10.7737279,106.6596921,0.10036138308920291,1.1536756479121222
151,10.7736839,106.6596339,-1.0821982276343345,-0.5268287870388858
152,10.7736473,106.659569,-1.2566786461474782,-0.4155656590772506
153,10.7736026,106.6595131,0.6346263798853704,1.2264843895116164
154,10.773545,106.6594621,-1.086720258356781,0.8192901158849074
155,10.7734947,106.6594108,-1.303755385594151,-0.2906963572183913
156,10.7734308,106.6593809,-1.2340352051571128,-0.38350997775278056
157,10.7733786,106.6593421,0.20562465087850967,1.2813679712097212
158,10.7733272,106.6593003,0.9675133348870452,-0.923561605746148
159,10.7732853,106.6592604,-0.45056809352014704,1.1640461272746203
160,10.7732385,106.6592175,1.0490688779016437,-0.5556702494909208
161,10.7731896,106.6591822,0.04106130950499637,-1.1897520903079364
162,10.7731408,106.65914,0.6086771379930813,-1.0553313682773615
163,10.7731011,106.6591077,1.1176514104955462,0.3959775116416889
164,10.7730508,106.6590732,1.1626042586360712,0.03286377066470979
165,10.7730005,106.6590307,0.5131315470471097,-1.0799263730129807
166,10.7729532,106.6590086,-0.7615299337954361,0.764678381740395
167,10.7729117,106.6589729,0.9892686365204036,-0.47960252731781833
168,10.7728722,106.6589262,-0.4439414142336927,1.1155611474088036
169,10.7728178,106.6588857,-1.2001584653478878,-0.1504951691879461
170,10.7727558,106.6588466,0.6434735947367799,-1.0830553221446522
171,10.7726853,106.6588282,-0.7464996884769695,0.9645232278590105
172,10.7726212,106.6588098,1.082662506299603,-0.5584908419330002
173,10.7725603,106.6587791,-0.03230949006861872,-1.3339036762743248
174,10.7725119,106.6587543,-1.16458726397399,0.3243026287714867
175,10.7724715,106.6587038,-1.0969361563879603,-0.23554349381239684
176,10.772429,106.658643,1.0375856390340954,-0.6125712148615494
177,10.7724017,106.6585794,1.0987593334054888,-0.3949309392457499
178,10.7723724,106.6585277,0.8123411953865711,-0.849901376294957
179,10.7723355,106.6584695,-0.08840454937257937,-1.3361099808394186
180,10.7723032,106.6584087,-0.7434326946785431,-1.1559953226885828
181,10.7722684,106.6583502,-1.0320738935215454,0.7403047122658195
182,10.7722401,106.6582898,0.09755949428613035,1.2761639015871546
183,10.7722082,106.6582306,-1.133081941526778,0.6273273161331518
184,10.7721811,106.6581719,0.355110275391259,-1.1700545026246822
185,10.7721543,106.6581194,-1.1073995071097043,0.29202164695474664
186,10.7721298,106.6580613,-0.721419896584915,1.0063040647852681
187,10.7721043,106.6580041,0.759295394045049,-1.009595810161725
188,10.7720793,106.6579482,0.46258189831911584,1.1862032594436438
189,10.7720338,106.6578938,-0.8194172125967882,1.0355282983733456
190,10.7719997,106.6578429,1.2992886795940808,-0.035373487538443424
191,10.7719565,106.657816,1.0605883000377494,0.26826914536936736
192,10.7719224,106.6577802,0.9121237097223477,0.13277557591596248
193,10.7719005,106.6577339,0.5803575659116975,0.6558435700798549
194,10.7701397,106.6585677,0.0,0.0
195,10.7701397,106.6585677,0.0,0.0
196,10.7700234,106.658526,0.04705174586377601,-0.8365385177190607
197,10.7700234,106.658526,0.04705174586377601,-0.8365385177190607
198,10.7705436,106.6580747,3.714747190475464,0.0
199,10.7697924,106.6583139,1.946486081346489,-3.0067205771304213
200,10.769143,106.6584985,0.011599192455252361,1.858513637718433
201,10.7686445,106.6587029,0.666276861186046,-6.189275110618717
202,10.7680806,106.659004,-7.965556118453698,0.6848086925889643
203,10.7676178,106.6590854,6.6063159617160885,6.4614153868946325
204,10.7670021,106.6593924,-0.6094859662843847,-12.215783778282432
205,10.7665046,106.659403,-5.091482832622464,-10.269729295300655
206,10.7663802,106.6593143,5.246510070235624,-6.717737426487858
207,10.7661815,106.6593583,-5.344376971516454,3.38790771122857
208,10.7659131,106.6593977,-2.6566191084120727,-6.408389072780285
209,10.7656275,106.6594525,-0.8347587142762057,6.98718139901428
210,10.7653988,106.6595381,5.110944991867601,3.7496495103932537
211,10.7650813,106.6596297,-4.4077112750523515,-4.478618266470648
212,10.7648132,106.6597267,-5.872268419101188,1.2652810652307183
213,10.764559,106.6598257,-0.040566482709947754,5.531060707376389
214,10.7644219,106.6598632,0.4193832002388462,2.0101372346762556
215,10.7644034,106.6598799,1.05465314845e-05,0.0
216,10.7644033,106.65988,1.412196026784329e-09,0.0
217,10.7644033,106.65988,2.821767613406939e-13,0.0
218,10.7643577,106.6598884,-1.74706465884953,-1.6046932065205255
219,10.7642449,106.6599138,1.453115550804626,-1.20785595448943
220,10.7641656,106.6599377,-1.1917633878711196,-1.189326291989489
221,10.7640746,106.6599996,-0.8541008033740156,1.8944861250873828
222,10.7639297,106.6599953,1.8325991944894173,-1.4524011117221862
223,10.7637563,106.6600422,-4.48471582057097,0.6788360964196138
224,10.7635167,106.6601126,-0.4640734221692573,5.10380053907938
225,10.763324,106.6601381,-1.96840466888528,2.2163215188389875
226,10.7632349,106.6601659,0.9949452742590983,-0.6862622531815551
227,10.7631795,106.6601995,-1.0817900462543009,-1.162539443378229
228,10.7631014,106.660217,0.4909863395199437,-1.7150248944107847
229,10.7629959,106.6602658,-2.0554146260340005,0.6599299382182957
230,10.7628319,106.6603364,-1.80543702660655,-2.9602162320648837
231,10.7626089,106.6604158,-4.201552594970784,3.8217727196130684
232,10.7623278,106.6604715,-4.605204758593949,3.717478587421122
233,10.7620561,106.6605093,4.476908229540107,-3.5774371953505395
234,10.7617666,106.6604663,5.718969898546995,0.9073757059252726
235,10.7616209,106.6604976,3.127164763304024,-1.033544808490656
236,10.7616005,106.6604806,0.0038458690978586,0.0
237,10.7616017,106.66048,1.1355817619573829e-08,0.0
238,10.7615063,106.660525,0.9842617917956225,-0.9367356396329641
239,10.761436,106.6605535,0.7117957400110005,-0.785609479327142
240,10.7613612,106.6605749,0.8986494420030723,-0.8953630523442483
241,10.7612979,106.6606034,0.13021342604161848,-0.27214068773331324
242,10.7612801,106.6606166,0.0001889341074274,0.0
243,10.76128,106.6606167,4.278278424862947e-07,0.0
244,10.7611686,106.6606859,0.0019554288592189,0.0
245,10.7610602,106.66073,0.0596367232501506,0.0
246,10.76106,106.6607383,3.9802716855e-06,0.0
247,10.76106,106.6607383,1.0799791283488958e-08,0.0
248,10.7609444,106.6607665,-0.2181881578482764,-0.9279769890335197
249,10.7608977,106.6608081,-0.69798270450354,0.24561054044564734
250,10.760824,106.6608527,-0.7418239414563522,-1.0627640563914493
251,10.7607563,106.6609176,0.07162617447332638,-1.391716443075377
252,10.7607118,106.6609463,0.18571320208699144,-0.3343394725338251
253,10.7606685,106.6609668,0.0670221745967865,0.0
254,10.7605824,106.6609765,0.12564802723057614,-0.3701477872810493
255,10.7605617,106.66098,0.0090098716318607,0.0
256,10.7605617,106.66098,1.61375101015e-05,0.0
257,10.7604752,106.6610229,0.0018489882349967,0.0
258,10.760475,106.6610233,5.381443043e-05,0.0
259,10.760475,106.6610233,4.3608994815258484e-07,0.0
260,10.760475,106.6610233,2.149910471871408e-09,0.0
261,10.760475,106.6610233,3.124209062028288e-13,0.0
262,10.760475,106.6610233,1.1994315181904427e-14,0.0
263,10.760475,106.6610233,4.477639497951621e-18,0.0
264,10.7604575,106.6611166,0.11331532650721704,-0.05388657592316445
265,10.7604451,106.6611366,0.0017342177452519,0.0
266,10.760445,106.6611367,1.1746403743e-06,0.0
267,10.7603258,106.6611853,0.5537957871299773,1.6397623369498695
268,10.7602787,106.6612513,0.9357052548457846,0.6903611375153494
269,10.760279,106.6612968,-0.027226250375528227,-1.18410416168669
270,10.7602931,106.6613451,0.35367997318231736,-0.3290603838638626
271,10.7603137,106.6613805,0.0326529592275619,0.0
272,10.7603355,106.6614333,0.2171596509650341,-1.1474432328531459
273,10.7603445,106.6614865,0.9226380002810113,0.009350918104013672
274,10.760331,106.6615582,0.0593736506998539,0.0
275,10.7603283,106.6615667,1.59490300575e-05,0.0
276,10.7603283,106.6615667,7.318167405401256e-08,0.0
277,10.7603283,106.6615667,4.0002284817930445e-10,0.0
278,10.7603283,106.6615667,4.873912688371784e-13,0.0
