,latitude,longitude,latspeed,longspeed
0,10.775971616420394,106.65986161854663,-1.1912835160250186,0.527248614257738
1,10.77582347784483,106.66026939434089,0.0003580022856178074,-0.14166059889223676
2,10.775693792737508,106.66005607618841,0.4392928934293052,-0.5582463325269723
3,10.77582083085397,106.65985169900365,0.43926622135609555,-0.5581793371984137
4,10.775666409323224,106.65993711097029,0.07495052417617565,-0.00013892689347614742
5,10.775785565584396,106.66004360094925,0.8741944944996092,-0.6223366144966304
6,10.775917669810857,106.65997233992147,-1.0847508336554006,-0.4930189201665746
7,10.77579172885451,106.66005818893629,0.8235859441207704,1.0163501427429125
8,10.775701291212913,106.6599625818559,0.32484454818229663,0.13420522034489266
9,10.77592981125905,106.6600124408429,0.18677430482556995,-0.015703163033591983
10,10.775824670002063,106.659817986174,-0.04767002204387276,-0.3552689127694534
11,10.775793583986795,106.65995888383343,-0.4104439160470591,-0.5902162528748975
12,10.775629391552751,106.6600594528282,-0.4104624077245761,-0.5903619946875936
13,10.775730933855236,106.66037519263926,-0.6717863292682685,0.12246098708840825
14,10.775949842599916,106.66003482385156,-1.1044534746457477,1.1272280436792503
15,10.775650294751328,106.66017635986807,-0.14875298364747916,-2.278247307662907
16,10.775827142654917,106.66019627186827,2.2380496165953523,0.9504076041759058
17,10.775761741212243,106.66031853632613,-1.095224056769259,1.8876591413241401
18,10.775863176886736,106.66020014072605,1.8682656997526106,0.0813743752879407
19,10.775825532415455,106.660299955267,-0.8722564163674734,-1.0118099445665847
20,10.775811260838847,106.66021946307133,0.707164917813147,-1.1049388114427383
21,10.775918436171766,106.66034279696001,1.2510120683523525,0.8322554769661324
22,10.775694245118128,106.6605573156988,0.9800264357065337,-0.1920995501777793
23,10.77585058992137,106.66017948498337,-0.07113484142433717,0.13118579873737196
24,10.775763579345071,106.66034806478054,0.01123528833284739,9.275007536816419e-05
25,10.775676513886733,106.66030855741661,0.03443540323911897,-6.491642528358748e-05
26,10.775776419332265,106.66045086864645,0.2194803748982035,0.06784060770877026
27,10.775725404984495,106.66020040847204,-0.023013357486241677,0.2233641325240527
28,10.775580803831323,106.66026599028785,0.05217523731725102,-0.13142046597532572
29,10.77580672166955,106.66021047641276,0.09822375532660114,-7.706825697755656e-05
30,10.775656436578979,106.66028156306957,-0.20413794667010746,-0.011992452422726682
31,10.775770128068796,106.66031910141972,0.06397426557809315,-4.157952664987094e-05
32,10.775403400353134,106.66045997454205,0.4467392406391463,-0.31034432388994226
